contact|housing|poutcome|job|loan|month|marital|default|education|age|previous|balance|day_of_week|campaign|duration|y
cellular|yes|unknown|unemployed|no|feb|single|no|tertiary|43|0|983|26|1|97|yes
cellular|no|failure|services|no|feb|divorced|no|secondary|56|2|935|26|1|112|no
cellular|yes|failure|technician|no|feb|divorced|no|secondary|35|1|2823|26|1|74|no
cellular|no|unknown|services|no|feb|single|no|tertiary|34|0|88|26|1|180|no
telephone|no|unknown|blue-collar|no|feb|married|no|primary|54|0|258|26|1|35|no
telephone|no|failure|blue-collar|no|feb|single|no|secondary|27|1|1187|26|1|232|yes
cellular|no|unknown|admin.|no|feb|married|no|tertiary|29|0|238|26|1|79|no
cellular|yes|unknown|admin.|no|feb|married|no|secondary|43|0|477|27|2|476|no
cellular|no|unknown|management|no|feb|married|no|tertiary|41|0|144|27|3|123|no
cellular|no|unknown|student|no|feb|single|no|tertiary|38|0|807|27|2|74|no
cellular|yes|failure|self-employed|no|feb|married|no|tertiary|49|3|503|27|5|118|no
cellular|yes|failure|admin.|no|feb|married|no|secondary|36|3|725|27|3|123|no
cellular|yes|unknown|management|no|feb|married|no|tertiary|45|0|273|27|2|94|no
cellular|yes|failure|technician|yes|feb|married|no|secondary|36|1|5768|27|1|59|no
cellular|no|unknown|technician|yes|feb|married|no|secondary|41|0|349|27|1|48|no
cellular|yes|success|management|no|feb|single|no|tertiary|30|1|5561|27|1|195|yes
telephone|no|unknown|technician|no|feb|married|no|secondary|53|0|264|27|4|429|no
cellular|no|unknown|technician|no|feb|single|no|secondary|30|0|601|27|1|154|no
cellular|yes|unknown|management|yes|feb|single|no|tertiary|29|0|1275|27|1|45|no
cellular|yes|unknown|admin.|no|feb|single|no|tertiary|27|0|760|27|2|58|no
cellular|no|failure|management|no|feb|married|no|unknown|50|1|5768|27|1|194|yes
cellular|yes|unknown|blue-collar|no|feb|married|no|primary|34|0|-172|27|8|47|no
cellular|yes|unknown|technician|no|feb|single|no|secondary|27|0|1231|27|5|412|yes
cellular|yes|unknown|admin.|no|feb|single|no|tertiary|27|0|3730|27|1|353|yes
cellular|no|unknown|management|no|feb|single|no|tertiary|30|0|617|27|2|192|yes
cellular|yes|unknown|retired|no|feb|married|no|tertiary|59|0|1641|27|2|49|yes
cellular|no|unknown|management|no|feb|single|no|tertiary|31|0|924|27|1|172|yes
cellular|no|unknown|management|no|feb|married|no|tertiary|47|0|1147|27|1|204|no
cellular|yes|failure|management|no|feb|married|no|tertiary|37|3|708|27|4|35|no
telephone|yes|unknown|technician|no|feb|single|no|tertiary|28|0|2489|27|2|342|yes
cellular|no|unknown|retired|no|feb|married|no|secondary|59|0|995|27|2|131|yes
telephone|no|unknown|retired|no|feb|married|no|secondary|59|0|1470|27|1|49|no
cellular|yes|unknown|management|no|feb|married|no|secondary|41|0|280|27|2|87|yes
cellular|no|unknown|technician|yes|feb|married|no|secondary|46|0|3434|27|1|115|yes
cellular|no|unknown|unemployed|no|feb|married|no|tertiary|42|0|576|27|1|156|yes
cellular|no|unknown|technician|no|feb|single|no|secondary|28|0|1363|27|1|79|yes
cellular|yes|unknown|technician|no|feb|single|no|secondary|45|0|4367|27|1|71|no
cellular|no|unknown|admin.|no|feb|married|no|secondary|37|0|3427|27|1|46|no
cellular|yes|unknown|technician|no|feb|single|no|tertiary|33|0|1636|27|1|165|yes
cellular|no|unknown|blue-collar|no|feb|single|no|tertiary|30|0|5768|27|3|35|no
cellular|yes|success|technician|no|feb|married|no|secondary|38|3|5115|27|1|99|yes
cellular|yes|other|blue-collar|no|feb|single|no|primary|39|1|581|27|1|233|yes
cellular|no|unknown|admin.|no|feb|single|no|secondary|33|0|607|27|2|110|yes
cellular|yes|unknown|services|no|mar|married|no|secondary|42|0|1376|2|4|712|yes
telephone|yes|unknown|technician|yes|mar|married|no|secondary|33|0|218|2|4|169|no
cellular|yes|unknown|management|no|mar|married|no|tertiary|31|0|2667|2|2|73|no
cellular|yes|failure|management|no|mar|married|no|tertiary|34|3|1036|2|4|78|no
cellular|no|unknown|technician|no|mar|single|no|tertiary|28|0|356|2|2|76|no
cellular|yes|unknown|services|no|mar|married|no|secondary|35|0|52|2|4|378|yes
cellular|no|unknown|technician|no|mar|divorced|no|tertiary|36|0|1381|2|1|149|no
cellular|yes|unknown|technician|yes|mar|married|no|secondary|55|0|0|2|1|116|yes
telephone|no|unknown|blue-collar|no|mar|married|no|secondary|59|0|367|2|5|139|no
cellular|no|unknown|blue-collar|no|mar|married|no|primary|43|0|3917|2|1|154|yes
cellular|yes|unknown|blue-collar|yes|mar|married|no|tertiary|31|0|982|2|2|142|no
cellular|yes|unknown|admin.|no|mar|married|no|secondary|45|0|129|2|1|145|no
cellular|no|unknown|management|no|mar|married|no|tertiary|35|0|5367|2|1|69|no
cellular|no|unknown|technician|no|mar|married|no|tertiary|37|0|549|2|1|239|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|27|0|1595|2|1|54|no
cellular|yes|unknown|student|no|mar|single|no|secondary|27|0|1116|2|3|170|no
cellular|no|unknown|admin.|yes|mar|married|no|tertiary|33|0|21|2|2|202|no
cellular|no|unknown|management|no|mar|single|no|tertiary|29|0|92|2|5|175|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|49|0|2881|2|3|120|yes
cellular|no|unknown|admin.|no|mar|married|no|unknown|35|0|1055|2|2|59|no
cellular|no|unknown|self-employed|no|mar|married|no|tertiary|59|0|661|2|2|56|no
cellular|no|unknown|retired|no|mar|married|no|tertiary|59|0|5768|2|2|751|yes
cellular|yes|unknown|blue-collar|no|mar|single|no|secondary|33|0|1925|2|2|76|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|27|0|1099|2|8|131|no
cellular|no|unknown|admin.|no|mar|married|no|secondary|35|0|-85|2|6|136|no
telephone|no|unknown|technician|no|mar|single|no|secondary|44|0|250|2|2|382|yes
telephone|yes|unknown|technician|no|mar|married|no|secondary|54|0|25|2|3|88|no
telephone|no|unknown|unemployed|no|mar|single|no|tertiary|27|0|2033|2|2|39|no
cellular|no|unknown|admin.|no|mar|married|no|secondary|54|0|602|3|2|143|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|28|0|730|3|1|631|yes
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|1177|3|1|133|no
cellular|no|unknown|admin.|yes|mar|single|no|secondary|30|0|523|3|1|83|yes
cellular|no|unknown|retired|no|mar|divorced|no|secondary|59|0|1234|3|1|212|no
cellular|no|unknown|technician|no|mar|married|no|secondary|47|0|293|3|1|499|yes
cellular|no|unknown|blue-collar|no|mar|single|no|secondary|34|0|215|3|3|350|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|38|0|2549|3|1|103|no
cellular|no|unknown|blue-collar|no|mar|single|no|tertiary|37|0|0|3|1|426|yes
cellular|yes|unknown|self-employed|no|mar|single|no|tertiary|27|0|42|3|1|320|yes
cellular|yes|unknown|technician|no|mar|single|no|secondary|29|0|316|3|1|156|yes
cellular|yes|unknown|management|no|mar|married|no|secondary|59|0|4562|3|1|168|yes
cellular|no|unknown|management|no|mar|divorced|no|secondary|58|0|5768|3|2|180|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|46|0|0|3|8|305|yes
cellular|no|unknown|retired|no|mar|married|no|tertiary|56|0|281|3|2|96|yes
cellular|yes|unknown|technician|no|mar|married|no|tertiary|49|0|523|3|2|152|yes
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|486|3|1|87|no
cellular|no|unknown|technician|no|mar|single|no|secondary|28|0|126|3|1|229|no
cellular|no|other|management|no|mar|married|no|tertiary|54|3|446|3|4|133|no
cellular|yes|unknown|technician|no|mar|married|no|tertiary|32|0|3820|3|1|105|no
telephone|no|unknown|retired|no|mar|married|no|secondary|59|0|1316|4|5|92|no
cellular|no|unknown|management|no|mar|married|no|tertiary|33|0|250|4|6|377|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|1030|4|2|396|yes
cellular|no|unknown|management|no|mar|married|no|primary|48|0|606|5|6|77|no
cellular|no|unknown|student|no|mar|single|no|tertiary|27|0|0|5|3|82|yes
cellular|no|failure|retired|no|mar|married|no|secondary|59|2|404|5|2|308|yes
cellular|no|unknown|retired|yes|mar|single|no|unknown|59|0|588|5|3|66|no
cellular|no|unknown|management|no|mar|married|no|secondary|50|0|268|5|2|61|no
cellular|no|unknown|management|no|mar|single|no|tertiary|32|0|506|5|2|63|yes
cellular|no|unknown|admin.|no|mar|single|no|tertiary|27|0|0|5|2|168|no
cellular|no|unknown|unemployed|no|mar|single|no|secondary|27|0|771|5|1|86|no
cellular|no|unknown|management|no|mar|married|no|unknown|59|0|5768|5|1|64|no
telephone|no|unknown|retired|no|mar|divorced|no|primary|59|0|1097|5|1|181|yes
cellular|yes|unknown|admin.|yes|mar|married|no|secondary|36|0|2061|5|3|53|no
telephone|no|unknown|student|no|mar|single|no|unknown|27|0|27|5|8|86|no
cellular|no|failure|management|no|mar|married|no|secondary|53|1|2693|5|1|90|yes
cellular|yes|other|admin.|no|mar|divorced|no|secondary|45|2|2353|5|1|182|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|41|0|203|5|2|90|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|29|0|873|5|2|41|no
cellular|no|unknown|unemployed|no|mar|married|no|primary|48|0|1296|5|1|119|no
cellular|yes|unknown|self-employed|no|mar|married|no|tertiary|35|0|3698|5|1|106|yes
cellular|no|unknown|technician|yes|mar|single|no|secondary|28|0|5763|5|2|196|yes
cellular|yes|failure|management|no|mar|divorced|no|tertiary|31|1|883|5|2|112|yes
cellular|no|unknown|retired|no|mar|married|no|tertiary|59|0|2820|5|2|115|no
cellular|no|unknown|management|yes|mar|single|no|secondary|27|0|651|5|1|84|no
cellular|no|unknown|student|no|mar|single|no|unknown|30|0|988|5|8|167|no
telephone|no|unknown|student|no|mar|single|no|tertiary|30|0|2539|5|5|199|yes
cellular|no|unknown|technician|no|mar|married|no|secondary|29|0|2326|6|1|195|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|36|0|811|6|1|229|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|57|0|256|6|1|227|yes
cellular|no|unknown|student|no|mar|single|no|unknown|27|0|598|6|1|136|no
cellular|no|unknown|blue-collar|no|mar|single|no|secondary|27|0|682|6|1|266|yes
cellular|no|success|management|no|mar|single|no|tertiary|44|3|483|6|2|207|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|1506|9|4|131|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|34|0|575|9|1|116|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|27|0|1274|9|1|101|no
telephone|no|unknown|retired|no|mar|married|no|secondary|59|0|5768|9|8|303|yes
cellular|no|unknown|self-employed|no|mar|married|no|secondary|32|0|409|9|2|217|yes
cellular|yes|failure|management|no|mar|married|no|tertiary|38|1|1101|9|2|78|no
cellular|no|failure|technician|no|mar|married|no|tertiary|29|3|676|9|2|93|no
cellular|no|unknown|technician|no|mar|single|no|secondary|28|0|5768|10|1|97|no
cellular|yes|failure|unemployed|no|mar|single|no|tertiary|37|3|1316|10|2|350|yes
cellular|yes|unknown|technician|no|mar|married|no|secondary|52|0|0|10|1|164|no
cellular|yes|unknown|management|no|mar|single|no|tertiary|35|0|671|10|1|112|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|47|0|2351|10|1|80|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|59|0|997|10|1|106|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|30|0|4808|10|1|272|yes
cellular|no|unknown|technician|no|mar|single|no|secondary|27|0|3092|10|2|56|no
cellular|yes|unknown|admin.|no|mar|single|no|secondary|34|0|4447|10|2|75|no
cellular|no|unknown|retired|no|mar|married|no|secondary|59|0|5768|10|1|122|yes
cellular|no|unknown|technician|no|mar|single|no|tertiary|28|0|3623|10|1|261|yes
cellular|yes|failure|management|no|mar|married|no|tertiary|34|3|1674|10|1|113|no
cellular|no|unknown|management|no|mar|married|no|tertiary|52|0|31|10|1|135|yes
cellular|no|unknown|admin.|no|mar|single|no|secondary|27|0|464|10|1|103|no
cellular|no|unknown|management|no|mar|single|no|secondary|28|0|171|10|1|93|yes
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|1803|10|1|59|no
cellular|no|unknown|technician|no|mar|married|no|secondary|43|0|1358|10|3|159|yes
cellular|no|unknown|student|no|mar|single|no|tertiary|28|0|111|10|2|70|no
telephone|no|unknown|student|no|mar|single|no|secondary|30|0|685|10|2|230|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|29|0|345|11|3|60|no
cellular|no|unknown|management|no|mar|married|no|tertiary|57|0|2681|11|2|266|yes
cellular|no|unknown|admin.|no|mar|single|no|tertiary|27|0|-61|11|4|95|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|27|0|4461|11|5|751|yes
cellular|no|unknown|technician|no|mar|married|no|secondary|41|0|0|11|1|101|no
cellular|no|unknown|services|no|mar|married|no|secondary|52|0|2993|11|6|96|no
cellular|no|unknown|unemployed|no|mar|married|no|secondary|59|0|0|11|1|74|no
cellular|no|unknown|management|no|mar|married|no|tertiary|32|0|5768|11|1|126|yes
cellular|no|unknown|housemaid|no|mar|married|no|primary|59|0|715|11|1|323|yes
cellular|no|unknown|admin.|no|mar|divorced|no|secondary|34|0|1085|11|7|101|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|43|0|2987|11|3|103|no
cellular|no|unknown|management|no|mar|married|no|tertiary|44|0|1058|11|3|188|yes
cellular|no|unknown|housemaid|no|mar|married|no|secondary|50|0|388|11|2|203|yes
cellular|yes|unknown|entrepreneur|no|mar|single|no|tertiary|32|0|-34|11|1|101|yes
cellular|no|unknown|technician|no|mar|married|no|tertiary|59|0|1319|12|2|56|no
cellular|no|unknown|retired|no|mar|divorced|no|primary|59|0|1840|12|3|71|no
cellular|no|unknown|retired|no|mar|married|no|unknown|59|0|1236|12|4|58|no
cellular|no|unknown|management|no|mar|married|no|tertiary|44|0|423|12|5|751|yes
cellular|no|unknown|technician|no|mar|single|no|tertiary|33|0|258|12|4|80|yes
cellular|yes|unknown|technician|no|mar|divorced|no|tertiary|49|0|1807|12|1|229|yes
cellular|no|unknown|services|no|mar|divorced|no|secondary|53|0|0|12|2|80|yes
cellular|no|unknown|management|no|mar|divorced|no|tertiary|31|0|71|12|1|119|yes
cellular|no|unknown|admin.|no|mar|married|no|tertiary|59|0|1332|12|1|156|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|37|0|33|12|1|186|yes
cellular|no|unknown|retired|no|mar|married|no|unknown|59|0|2923|12|1|120|no
cellular|no|unknown|self-employed|no|mar|married|no|tertiary|58|0|5768|12|1|139|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|30|0|3473|12|2|751|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|1259|12|1|85|no
cellular|yes|other|blue-collar|no|mar|single|no|secondary|28|1|387|13|8|61|no
cellular|yes|unknown|blue-collar|yes|mar|married|no|secondary|47|0|238|13|1|751|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|59|0|5157|13|1|432|no
cellular|no|unknown|technician|no|mar|married|no|secondary|59|0|1740|13|2|296|yes
cellular|no|failure|management|no|mar|married|no|secondary|56|3|1928|16|6|61|no
telephone|no|unknown|housemaid|no|mar|married|no|secondary|59|0|499|16|4|80|no
cellular|yes|success|technician|no|mar|married|no|secondary|48|2|1981|16|3|291|no
cellular|yes|unknown|technician|no|mar|divorced|no|tertiary|45|0|5768|16|2|104|no
cellular|no|unknown|student|no|mar|single|no|secondary|30|0|5768|16|1|93|no
telephone|yes|unknown|self-employed|no|mar|married|no|tertiary|59|0|4886|16|1|44|no
telephone|no|unknown|blue-collar|no|mar|married|no|primary|57|0|1610|16|1|147|no
cellular|no|unknown|student|no|mar|single|no|secondary|28|0|459|16|8|83|no
cellular|no|unknown|entrepreneur|no|mar|divorced|no|tertiary|36|0|3407|16|4|392|yes
cellular|no|unknown|retired|no|mar|single|no|unknown|59|0|518|17|1|74|no
cellular|no|unknown|management|no|mar|married|no|tertiary|30|0|739|17|2|163|no
cellular|no|failure|services|no|mar|single|no|secondary|37|1|1045|17|2|406|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|43|0|132|17|1|220|yes
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|2139|17|8|133|no
cellular|no|unknown|admin.|no|mar|married|no|secondary|46|0|974|17|1|178|yes
cellular|yes|unknown|admin.|no|mar|single|no|tertiary|37|0|1000|17|1|195|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|31|0|115|17|1|187|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|44|0|3665|17|1|325|no
cellular|no|unknown|technician|no|mar|married|no|secondary|31|0|180|17|2|299|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|30|0|201|17|2|325|yes
cellular|no|unknown|self-employed|yes|mar|single|no|tertiary|27|0|657|17|2|159|no
cellular|no|unknown|admin.|no|mar|single|no|tertiary|29|0|261|17|8|136|no
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|672|18|2|236|no
cellular|no|unknown|technician|no|mar|single|no|tertiary|33|0|154|18|2|159|no
cellular|yes|failure|management|no|mar|married|no|tertiary|30|2|5768|18|2|232|yes
cellular|no|unknown|retired|no|mar|married|no|secondary|59|0|0|18|8|140|no
cellular|no|unknown|admin.|no|mar|single|no|tertiary|32|0|5768|18|2|278|yes
cellular|yes|unknown|admin.|no|mar|married|no|secondary|35|0|2|18|1|194|yes
cellular|no|unknown|technician|no|mar|married|no|secondary|59|0|259|18|1|224|yes
cellular|yes|unknown|housemaid|no|mar|single|no|tertiary|33|0|1107|18|1|201|yes
cellular|yes|unknown|services|yes|mar|single|no|secondary|41|0|-172|18|4|147|yes
cellular|no|failure|admin.|no|mar|married|no|secondary|59|2|3735|18|4|203|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|37|0|1730|19|1|167|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|55|0|5768|19|1|181|no
cellular|no|unknown|services|no|mar|married|no|secondary|31|0|447|19|3|220|yes
cellular|no|unknown|student|no|mar|single|no|secondary|28|0|5768|20|5|93|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|27|0|493|23|2|47|no
cellular|yes|unknown|management|no|mar|married|no|tertiary|32|0|376|23|4|248|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|2786|23|1|415|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|46|0|5768|23|1|233|no
cellular|no|unknown|technician|no|mar|married|no|secondary|53|0|5768|23|1|115|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|30|0|2|23|1|269|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|37|0|127|23|4|83|no
cellular|no|unknown|retired|no|mar|married|no|tertiary|59|0|448|24|1|136|yes
cellular|no|unknown|retired|no|mar|married|no|tertiary|57|0|1292|24|1|89|no
cellular|no|other|management|yes|mar|single|no|tertiary|41|3|120|24|1|81|no
cellular|no|unknown|unemployed|no|mar|married|no|secondary|34|0|978|24|1|132|yes
cellular|no|unknown|unemployed|no|mar|married|no|tertiary|49|0|377|24|2|74|no
cellular|yes|unknown|admin.|no|mar|married|no|secondary|41|0|158|24|2|115|no
telephone|no|unknown|management|no|mar|married|no|secondary|58|0|111|24|2|58|no
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|15|24|2|116|no
cellular|no|unknown|management|no|mar|divorced|no|tertiary|53|0|2245|24|2|125|no
cellular|yes|unknown|management|no|mar|divorced|no|tertiary|46|0|-130|24|2|144|yes
cellular|no|unknown|retired|no|mar|divorced|no|primary|59|0|3049|24|3|170|yes
cellular|no|unknown|management|no|mar|married|no|tertiary|46|0|5768|24|3|269|yes
cellular|no|unknown|retired|no|mar|divorced|no|primary|59|0|46|25|1|115|yes
cellular|yes|unknown|management|no|mar|married|no|tertiary|40|0|0|25|2|506|yes
cellular|no|unknown|admin.|no|mar|single|no|tertiary|27|0|689|25|1|78|no
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|4126|25|2|96|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|34|0|212|25|8|278|yes
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|1250|25|2|411|yes
cellular|yes|unknown|management|yes|mar|divorced|no|tertiary|41|0|25|26|2|117|yes
cellular|no|unknown|management|no|mar|married|no|secondary|39|0|2981|26|1|200|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|38|0|5768|26|2|143|no
cellular|yes|unknown|admin.|yes|mar|divorced|no|secondary|48|0|0|26|1|94|no
cellular|no|unknown|admin.|yes|mar|single|no|tertiary|27|0|242|26|4|131|no
cellular|no|unknown|blue-collar|no|mar|married|no|primary|37|0|623|26|2|267|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|28|0|1277|26|1|475|yes
cellular|no|unknown|blue-collar|no|mar|married|no|secondary|40|0|5|26|2|86|no
cellular|no|unknown|self-employed|no|mar|married|no|primary|55|0|325|26|4|439|no
cellular|yes|unknown|management|yes|mar|married|no|secondary|43|0|3301|26|2|278|no
cellular|no|unknown|housemaid|no|mar|married|no|primary|57|0|571|26|2|181|no
cellular|yes|unknown|blue-collar|no|mar|married|no|primary|29|0|201|27|8|101|no
cellular|yes|failure|technician|no|mar|married|no|secondary|34|2|390|27|2|95|yes
telephone|no|unknown|retired|no|mar|married|no|secondary|59|0|5768|27|1|515|yes
cellular|no|unknown|management|no|mar|married|no|secondary|36|0|565|27|1|300|yes
cellular|yes|unknown|management|no|mar|married|no|tertiary|58|0|1384|27|1|342|yes
telephone|no|unknown|management|no|mar|married|no|unknown|45|0|2466|27|1|124|no
cellular|yes|unknown|self-employed|no|mar|single|no|tertiary|32|0|658|27|1|283|yes
cellular|no|failure|admin.|no|mar|married|no|tertiary|38|2|1988|27|2|164|yes
cellular|yes|unknown|management|no|mar|married|no|tertiary|47|0|649|27|2|78|no
cellular|yes|unknown|admin.|no|mar|married|no|secondary|46|0|70|27|2|229|yes
cellular|no|unknown|management|no|mar|divorced|no|unknown|57|0|0|27|1|102|no
cellular|no|unknown|technician|no|mar|married|no|tertiary|35|0|122|27|1|277|no
cellular|yes|unknown|services|no|mar|married|no|secondary|50|0|0|27|2|689|no
cellular|no|unknown|student|no|mar|single|no|secondary|27|0|213|27|1|378|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|33|0|215|27|1|101|no
cellular|no|unknown|technician|no|mar|married|no|secondary|57|0|3858|27|1|558|no
telephone|no|unknown|retired|no|mar|married|no|unknown|59|0|647|27|1|199|no
cellular|yes|other|admin.|no|mar|married|no|secondary|46|3|-172|27|3|243|yes
cellular|no|unknown|technician|no|mar|single|no|secondary|32|0|234|27|2|166|no
telephone|no|unknown|retired|no|mar|married|no|tertiary|59|0|5768|27|2|234|yes
cellular|no|unknown|student|no|mar|single|no|primary|27|0|134|27|2|271|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|316|27|2|347|yes
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|2143|30|2|180|yes
cellular|no|failure|management|no|mar|single|no|tertiary|32|3|1613|30|2|253|no
cellular|no|unknown|unemployed|no|mar|married|no|secondary|44|0|2756|30|4|57|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|27|0|1327|30|4|171|no
cellular|yes|unknown|admin.|no|mar|married|no|tertiary|49|0|255|30|6|96|no
cellular|yes|unknown|services|no|mar|married|no|secondary|32|0|2833|30|1|415|no
cellular|no|unknown|blue-collar|no|mar|married|no|primary|31|0|620|30|1|95|no
cellular|no|unknown|management|no|mar|married|no|tertiary|47|0|3663|30|3|364|yes
cellular|yes|unknown|management|no|mar|single|no|tertiary|27|0|1004|30|2|114|no
cellular|no|unknown|admin.|no|mar|single|no|secondary|27|0|114|30|1|517|yes
cellular|no|unknown|student|no|mar|single|no|unknown|32|0|2321|30|2|167|no
cellular|no|unknown|management|no|mar|single|no|tertiary|30|0|5768|30|3|78|no
cellular|no|unknown|management|no|mar|single|no|tertiary|27|0|831|30|2|751|yes
telephone|no|unknown|retired|no|mar|divorced|no|primary|59|0|2308|30|2|163|yes
cellular|no|unknown|admin.|no|mar|married|no|tertiary|27|0|2855|30|3|52|no
cellular|yes|unknown|management|no|mar|married|no|tertiary|36|0|5768|30|8|138|no
cellular|yes|unknown|admin.|no|mar|single|no|secondary|27|0|753|30|8|259|no
cellular|yes|unknown|management|no|mar|divorced|no|tertiary|57|0|5768|31|4|684|no
cellular|yes|unknown|management|no|mar|married|no|tertiary|41|0|1468|31|3|237|yes
cellular|no|unknown|admin.|no|mar|single|no|tertiary|30|0|311|31|2|158|yes
cellular|no|unknown|admin.|no|mar|married|no|secondary|59|0|5768|31|1|494|no
cellular|yes|failure|technician|no|mar|single|no|tertiary|34|2|2658|31|1|265|no
cellular|yes|other|management|no|mar|married|no|tertiary|29|1|250|31|2|371|no
cellular|no|unknown|housemaid|no|mar|divorced|no|secondary|55|0|0|31|1|751|no
cellular|yes|unknown|services|no|mar|married|no|secondary|33|0|260|31|1|248|no
cellular|yes|failure|technician|no|apr|single|no|tertiary|32|2|392|1|2|751|no
cellular|no|unknown|admin.|no|apr|single|no|secondary|27|0|274|1|3|351|yes
cellular|yes|unknown|entrepreneur|no|apr|single|no|secondary|36|0|45|1|1|131|no
cellular|yes|unknown|services|yes|apr|divorced|no|secondary|35|0|-121|1|1|73|no
cellular|yes|unknown|management|no|apr|divorced|no|tertiary|46|0|5768|1|2|202|no
cellular|yes|unknown|management|no|apr|married|no|tertiary|32|0|250|1|2|247|no
cellular|yes|failure|technician|yes|apr|divorced|no|secondary|39|1|688|1|2|233|no
cellular|yes|failure|retired|yes|apr|married|no|secondary|59|1|1035|1|2|126|no
cellular|yes|unknown|technician|no|apr|single|no|tertiary|40|0|250|1|1|107|no
cellular|yes|unknown|services|no|apr|married|no|secondary|46|0|184|1|1|751|no
cellular|yes|other|admin.|no|apr|single|no|secondary|33|1|285|1|1|427|no
cellular|yes|unknown|blue-collar|no|apr|married|no|primary|40|0|442|1|1|212|no
cellular|yes|failure|blue-collar|yes|apr|married|no|secondary|47|2|398|1|1|274|no
cellular|yes|unknown|blue-collar|no|apr|single|no|tertiary|38|0|172|1|1|751|yes
cellular|yes|unknown|management|no|apr|single|no|tertiary|27|0|0|1|1|124|no
cellular|yes|other|management|yes|apr|married|no|secondary|37|1|1180|1|1|751|no
cellular|yes|other|services|no|apr|single|no|tertiary|32|3|1743|1|1|751|no
cellular|yes|unknown|management|no|apr|divorced|no|tertiary|46|0|507|1|1|751|yes
cellular|no|unknown|technician|no|apr|single|no|tertiary|27|0|393|1|2|165|yes
cellular|yes|unknown|services|no|apr|married|no|secondary|44|0|5768|1|2|525|no
cellular|yes|failure|retired|no|apr|married|no|secondary|54|1|1004|1|1|479|no
cellular|no|other|technician|no|apr|married|no|secondary|35|1|0|1|1|295|no
cellular|no|unknown|admin.|no|apr|single|no|secondary|38|0|10|1|1|117|no
cellular|no|unknown|self-employed|no|apr|married|no|tertiary|59|0|-39|1|2|387|yes
cellular|yes|failure|self-employed|no|apr|divorced|no|tertiary|46|3|926|1|1|463|no
cellular|yes|other|admin.|yes|apr|married|no|primary|49|3|686|1|2|286|no
cellular|yes|failure|blue-collar|yes|apr|married|no|secondary|34|1|1924|1|2|161|no
cellular|yes|unknown|admin.|no|apr|divorced|no|secondary|52|0|1256|1|3|498|no
cellular|yes|failure|services|yes|apr|divorced|no|secondary|45|3|396|1|4|251|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|41|0|0|1|2|625|no
cellular|yes|failure|management|no|apr|divorced|no|tertiary|58|2|315|1|2|121|no
